image,volumn,label
train_set/3463\3463.png,train_set/3463\3463.pt,1
train_set/3464\3464.png,train_set/3464\3464.pt,1
train_set/3465\3465.png,train_set/3465\3465.pt,1
train_set/3466\3466.png,train_set/3466\3466.pt,1
train_set/3467\3467.png,train_set/3467\3467.pt,1
train_set/3468\3468.png,train_set/3468\3468.pt,1
train_set/3469\3469.png,train_set/3469\3469.pt,1
train_set/3470\3470.png,train_set/3470\3470.pt,1
train_set/3471\3471.png,train_set/3471\3471.pt,1
train_set/3472\3472.png,train_set/3472\3472.pt,1
train_set/3473\3473.png,train_set/3473\3473.pt,1
train_set/3474\3474.png,train_set/3474\3474.pt,1
train_set/3475\3475.png,train_set/3475\3475.pt,1
train_set/3476\3476.png,train_set/3476\3476.pt,1
train_set/3477\3477.png,train_set/3477\3477.pt,1
train_set/3478\3478.png,train_set/3478\3478.pt,1
train_set/3479\3479.png,train_set/3479\3479.pt,1
train_set/3480\3480.png,train_set/3480\3480.pt,1
train_set/3481\3481.png,train_set/3481\3481.pt,1
train_set/3482\3482.png,train_set/3482\3482.pt,1
train_set/3483\3483.png,train_set/3483\3483.pt,1
train_set/3484\3484.png,train_set/3484\3484.pt,1
train_set/3485\3485.png,train_set/3485\3485.pt,1
train_set/3486\3486.png,train_set/3486\3486.pt,1
train_set/3487\3487.png,train_set/3487\3487.pt,1
train_set/3488\3488.png,train_set/3488\3488.pt,1
train_set/3489\3489.png,train_set/3489\3489.pt,1
train_set/3490\3490.png,train_set/3490\3490.pt,1
train_set/3491\3491.png,train_set/3491\3491.pt,1
train_set/3492\3492.png,train_set/3492\3492.pt,1
train_set/3493\3493.png,train_set/3493\3493.pt,1
train_set/3494\3494.png,train_set/3494\3494.pt,1
train_set/3495\3495.png,train_set/3495\3495.pt,1
train_set/3496\3496.png,train_set/3496\3496.pt,1
train_set/3497\3497.png,train_set/3497\3497.pt,1
train_set/3498\3498.png,train_set/3498\3498.pt,1
train_set/3499\3499.png,train_set/3499\3499.pt,1
train_set/3500\3500.png,train_set/3500\3500.pt,1
train_set/3501\3501.png,train_set/3501\3501.pt,1
train_set/3502\3502.png,train_set/3502\3502.pt,1
train_set/3503\3503.png,train_set/3503\3503.pt,1
train_set/3504\3504.png,train_set/3504\3504.pt,1
train_set/3505\3505.png,train_set/3505\3505.pt,1
train_set/3506\3506.png,train_set/3506\3506.pt,1
train_set/3507\3507.png,train_set/3507\3507.pt,1
train_set/3508\3508.png,train_set/3508\3508.pt,1
train_set/3509\3509.png,train_set/3509\3509.pt,1
train_set/3510\3510.png,train_set/3510\3510.pt,1
train_set/3511\3511.png,train_set/3511\3511.pt,1
train_set/3512\3512.png,train_set/3512\3512.pt,1
train_set/3513\3513.png,train_set/3513\3513.pt,1
train_set/3514\3514.png,train_set/3514\3514.pt,1
train_set/3515\3515.png,train_set/3515\3515.pt,1
train_set/3516\3516.png,train_set/3516\3516.pt,1
train_set/3517\3517.png,train_set/3517\3517.pt,1
train_set/3518\3518.png,train_set/3518\3518.pt,1
train_set/3519\3519.png,train_set/3519\3519.pt,1
train_set/3520\3520.png,train_set/3520\3520.pt,1
train_set/3521\3521.png,train_set/3521\3521.pt,1
train_set/3522\3522.png,train_set/3522\3522.pt,1
train_set/3523\3523.png,train_set/3523\3523.pt,1
train_set/3524\3524.png,train_set/3524\3524.pt,1
train_set/3525\3525.png,train_set/3525\3525.pt,1
train_set/3526\3526.png,train_set/3526\3526.pt,1
train_set/3527\3527.png,train_set/3527\3527.pt,1
train_set/3528\3528.png,train_set/3528\3528.pt,1
train_set/3529\3529.png,train_set/3529\3529.pt,1
train_set/3530\3530.png,train_set/3530\3530.pt,1
train_set/3531\3531.png,train_set/3531\3531.pt,1
train_set/3532\3532.png,train_set/3532\3532.pt,1
train_set/3533\3533.png,train_set/3533\3533.pt,1
train_set/3534\3534.png,train_set/3534\3534.pt,1
train_set/3535\3535.png,train_set/3535\3535.pt,1
train_set/3536\3536.png,train_set/3536\3536.pt,1
train_set/3537\3537.png,train_set/3537\3537.pt,1
train_set/3538\3538.png,train_set/3538\3538.pt,1
train_set/3539\3539.png,train_set/3539\3539.pt,1
train_set/3540\3540.png,train_set/3540\3540.pt,1
train_set/3541\3541.png,train_set/3541\3541.pt,1
train_set/3542\3542.png,train_set/3542\3542.pt,1
train_set/3543\3543.png,train_set/3543\3543.pt,1
train_set/3544\3544.png,train_set/3544\3544.pt,1
train_set/3545\3545.png,train_set/3545\3545.pt,1
train_set/3546\3546.png,train_set/3546\3546.pt,1
train_set/3547\3547.png,train_set/3547\3547.pt,1
train_set/3548\3548.png,train_set/3548\3548.pt,1
train_set/3549\3549.png,train_set/3549\3549.pt,1
train_set/3550\3550.png,train_set/3550\3550.pt,1
train_set/3551\3551.png,train_set/3551\3551.pt,1
train_set/3552\3552.png,train_set/3552\3552.pt,1
train_set/3553\3553.png,train_set/3553\3553.pt,1
train_set/3554\3554.png,train_set/3554\3554.pt,1
train_set/3555\3555.png,train_set/3555\3555.pt,1
train_set/3556\3556.png,train_set/3556\3556.pt,1
train_set/3557\3557.png,train_set/3557\3557.pt,1
train_set/3558\3558.png,train_set/3558\3558.pt,1
train_set/3559\3559.png,train_set/3559\3559.pt,1
train_set/3560\3560.png,train_set/3560\3560.pt,1
train_set/3561\3561.png,train_set/3561\3561.pt,1
train_set/3562\3562.png,train_set/3562\3562.pt,1
train_set/3563\3563.png,train_set/3563\3563.pt,1
train_set/3564\3564.png,train_set/3564\3564.pt,1
train_set/3565\3565.png,train_set/3565\3565.pt,1
train_set/3566\3566.png,train_set/3566\3566.pt,1
train_set/3567\3567.png,train_set/3567\3567.pt,1
train_set/3568\3568.png,train_set/3568\3568.pt,1
train_set/3569\3569.png,train_set/3569\3569.pt,1
train_set/3570\3570.png,train_set/3570\3570.pt,1
train_set/3571\3571.png,train_set/3571\3571.pt,1
train_set/3572\3572.png,train_set/3572\3572.pt,1
train_set/3573\3573.png,train_set/3573\3573.pt,1
train_set/3574\3574.png,train_set/3574\3574.pt,1
train_set/3575\3575.png,train_set/3575\3575.pt,1
train_set/3576\3576.png,train_set/3576\3576.pt,1
train_set/3577\3577.png,train_set/3577\3577.pt,1
train_set/3578\3578.png,train_set/3578\3578.pt,1
train_set/3579\3579.png,train_set/3579\3579.pt,1
train_set/3580\3580.png,train_set/3580\3580.pt,1
train_set/3581\3581.png,train_set/3581\3581.pt,1
train_set/3582\3582.png,train_set/3582\3582.pt,1
train_set/3583\3583.png,train_set/3583\3583.pt,1
train_set/3584\3584.png,train_set/3584\3584.pt,1
train_set/3585\3585.png,train_set/3585\3585.pt,1
train_set/3586\3586.png,train_set/3586\3586.pt,1
train_set/3587\3587.png,train_set/3587\3587.pt,1
train_set/3588\3588.png,train_set/3588\3588.pt,1
train_set/3589\3589.png,train_set/3589\3589.pt,1
train_set/3590\3590.png,train_set/3590\3590.pt,1
train_set/3591\3591.png,train_set/3591\3591.pt,1
train_set/3592\3592.png,train_set/3592\3592.pt,1
train_set/3593\3593.png,train_set/3593\3593.pt,1
train_set/3594\3594.png,train_set/3594\3594.pt,1
train_set/3595\3595.png,train_set/3595\3595.pt,1
train_set/3596\3596.png,train_set/3596\3596.pt,1
train_set/3597\3597.png,train_set/3597\3597.pt,1
train_set/3598\3598.png,train_set/3598\3598.pt,1
train_set/3599\3599.png,train_set/3599\3599.pt,1
train_set/3600\3600.png,train_set/3600\3600.pt,1
train_set/3601\3601.png,train_set/3601\3601.pt,1
train_set/3602\3602.png,train_set/3602\3602.pt,1
train_set/3603\3603.png,train_set/3603\3603.pt,1
train_set/3604\3604.png,train_set/3604\3604.pt,1
train_set/3605\3605.png,train_set/3605\3605.pt,1
train_set/3606\3606.png,train_set/3606\3606.pt,1
train_set/3607\3607.png,train_set/3607\3607.pt,1
train_set/3608\3608.png,train_set/3608\3608.pt,1
train_set/3609\3609.png,train_set/3609\3609.pt,1
train_set/3610\3610.png,train_set/3610\3610.pt,1
train_set/3611\3611.png,train_set/3611\3611.pt,1
train_set/3612\3612.png,train_set/3612\3612.pt,1
train_set/3613\3613.png,train_set/3613\3613.pt,1
train_set/3614\3614.png,train_set/3614\3614.pt,1
train_set/3615\3615.png,train_set/3615\3615.pt,1
train_set/3616\3616.png,train_set/3616\3616.pt,1
train_set/3617\3617.png,train_set/3617\3617.pt,1
train_set/3618\3618.png,train_set/3618\3618.pt,1
train_set/3619\3619.png,train_set/3619\3619.pt,1
train_set/3620\3620.png,train_set/3620\3620.pt,1
train_set/3621\3621.png,train_set/3621\3621.pt,1
train_set/3622\3622.png,train_set/3622\3622.pt,1
train_set/3623\3623.png,train_set/3623\3623.pt,1
train_set/3624\3624.png,train_set/3624\3624.pt,1
train_set/3625\3625.png,train_set/3625\3625.pt,1
train_set/3626\3626.png,train_set/3626\3626.pt,1
train_set/3627\3627.png,train_set/3627\3627.pt,1
train_set/3628\3628.png,train_set/3628\3628.pt,1
train_set/3629\3629.png,train_set/3629\3629.pt,1
train_set/3630\3630.png,train_set/3630\3630.pt,1
train_set/3631\3631.png,train_set/3631\3631.pt,1
train_set/3632\3632.png,train_set/3632\3632.pt,1
train_set/3633\3633.png,train_set/3633\3633.pt,1
train_set/3634\3634.png,train_set/3634\3634.pt,1
train_set/3635\3635.png,train_set/3635\3635.pt,1
train_set/3636\3636.png,train_set/3636\3636.pt,1
train_set/3637\3637.png,train_set/3637\3637.pt,1
train_set/3638\3638.png,train_set/3638\3638.pt,1
train_set/3639\3639.png,train_set/3639\3639.pt,1
train_set/3640\3640.png,train_set/3640\3640.pt,1
train_set/3641\3641.png,train_set/3641\3641.pt,1
train_set/3642\3642.png,train_set/3642\3642.pt,1
train_set/3643\3643.png,train_set/3643\3643.pt,1
train_set/3644\3644.png,train_set/3644\3644.pt,1
train_set/3645\3645.png,train_set/3645\3645.pt,1
train_set/3646\3646.png,train_set/3646\3646.pt,1
train_set/3647\3647.png,train_set/3647\3647.pt,1
train_set/3648\3648.png,train_set/3648\3648.pt,1
train_set/3649\3649.png,train_set/3649\3649.pt,1
train_set/3650\3650.png,train_set/3650\3650.pt,1
train_set/3651\3651.png,train_set/3651\3651.pt,1
train_set/3652\3652.png,train_set/3652\3652.pt,1
train_set/3653\3653.png,train_set/3653\3653.pt,1
train_set/3654\3654.png,train_set/3654\3654.pt,1
train_set/3655\3655.png,train_set/3655\3655.pt,1
train_set/3656\3656.png,train_set/3656\3656.pt,1
train_set/3657\3657.png,train_set/3657\3657.pt,1
train_set/3658\3658.png,train_set/3658\3658.pt,1
train_set/3659\3659.png,train_set/3659\3659.pt,1
train_set/3660\3660.png,train_set/3660\3660.pt,1
train_set/3661\3661.png,train_set/3661\3661.pt,1
train_set/3662\3662.png,train_set/3662\3662.pt,1
train_set/3663\3663.png,train_set/3663\3663.pt,1
train_set/3664\3664.png,train_set/3664\3664.pt,1
train_set/3665\3665.png,train_set/3665\3665.pt,1
train_set/3666\3666.png,train_set/3666\3666.pt,1
train_set/3667\3667.png,train_set/3667\3667.pt,1
train_set/3668\3668.png,train_set/3668\3668.pt,1
train_set/3669\3669.png,train_set/3669\3669.pt,1
train_set/3670\3670.png,train_set/3670\3670.pt,1
train_set/3671\3671.png,train_set/3671\3671.pt,1
train_set/3672\3672.png,train_set/3672\3672.pt,1
train_set/3673\3673.png,train_set/3673\3673.pt,1
train_set/3674\3674.png,train_set/3674\3674.pt,1
train_set/3675\3675.png,train_set/3675\3675.pt,1
train_set/3676\3676.png,train_set/3676\3676.pt,1
train_set/3677\3677.png,train_set/3677\3677.pt,1
train_set/3678\3678.png,train_set/3678\3678.pt,1
train_set/3679\3679.png,train_set/3679\3679.pt,1
train_set/3680\3680.png,train_set/3680\3680.pt,1
train_set/3681\3681.png,train_set/3681\3681.pt,1
train_set/3682\3682.png,train_set/3682\3682.pt,1
train_set/3683\3683.png,train_set/3683\3683.pt,1
train_set/3684\3684.png,train_set/3684\3684.pt,1
train_set/3685\3685.png,train_set/3685\3685.pt,1
train_set/3686\3686.png,train_set/3686\3686.pt,1
train_set/3687\3687.png,train_set/3687\3687.pt,1
train_set/3688\3688.png,train_set/3688\3688.pt,1
train_set/3689\3689.png,train_set/3689\3689.pt,1
train_set/3690\3690.png,train_set/3690\3690.pt,1
train_set/3691\3691.png,train_set/3691\3691.pt,1
train_set/3692\3692.png,train_set/3692\3692.pt,1
train_set/3693\3693.png,train_set/3693\3693.pt,1
train_set/3694\3694.png,train_set/3694\3694.pt,1
train_set/3695\3695.png,train_set/3695\3695.pt,1
train_set/3696\3696.png,train_set/3696\3696.pt,1
train_set/3697\3697.png,train_set/3697\3697.pt,1
train_set/3698\3698.png,train_set/3698\3698.pt,1
train_set/3699\3699.png,train_set/3699\3699.pt,1
train_set/3700\3700.png,train_set/3700\3700.pt,1
train_set/3701\3701.png,train_set/3701\3701.pt,1
train_set/3702\3702.png,train_set/3702\3702.pt,1
train_set/3703\3703.png,train_set/3703\3703.pt,1
train_set/3704\3704.png,train_set/3704\3704.pt,1
train_set/3705\3705.png,train_set/3705\3705.pt,1
train_set/3706\3706.png,train_set/3706\3706.pt,1
train_set/3707\3707.png,train_set/3707\3707.pt,1
train_set/3708\3708.png,train_set/3708\3708.pt,1
train_set/3709\3709.png,train_set/3709\3709.pt,1
train_set/3710\3710.png,train_set/3710\3710.pt,1
train_set/3711\3711.png,train_set/3711\3711.pt,1
train_set/3712\3712.png,train_set/3712\3712.pt,1
train_set/3713\3713.png,train_set/3713\3713.pt,1
train_set/3714\3714.png,train_set/3714\3714.pt,1
train_set/3715\3715.png,train_set/3715\3715.pt,1
train_set/3716\3716.png,train_set/3716\3716.pt,1
train_set/3717\3717.png,train_set/3717\3717.pt,1
train_set/3718\3718.png,train_set/3718\3718.pt,1
train_set/3719\3719.png,train_set/3719\3719.pt,1
train_set/3720\3720.png,train_set/3720\3720.pt,1
train_set/3721\3721.png,train_set/3721\3721.pt,1
train_set/3722\3722.png,train_set/3722\3722.pt,1
train_set/3723\3723.png,train_set/3723\3723.pt,1
train_set/3724\3724.png,train_set/3724\3724.pt,1
train_set/3725\3725.png,train_set/3725\3725.pt,1
train_set/3726\3726.png,train_set/3726\3726.pt,1
train_set/3727\3727.png,train_set/3727\3727.pt,1
train_set/3728\3728.png,train_set/3728\3728.pt,1
train_set/3729\3729.png,train_set/3729\3729.pt,1
train_set/3730\3730.png,train_set/3730\3730.pt,1
train_set/3731\3731.png,train_set/3731\3731.pt,1
train_set/3732\3732.png,train_set/3732\3732.pt,1
train_set/3733\3733.png,train_set/3733\3733.pt,1
train_set/3734\3734.png,train_set/3734\3734.pt,1
train_set/3735\3735.png,train_set/3735\3735.pt,1
train_set/3736\3736.png,train_set/3736\3736.pt,1
train_set/3737\3737.png,train_set/3737\3737.pt,1
train_set/3738\3738.png,train_set/3738\3738.pt,1
train_set/3739\3739.png,train_set/3739\3739.pt,1
train_set/3740\3740.png,train_set/3740\3740.pt,1
train_set/3741\3741.png,train_set/3741\3741.pt,1
train_set/3742\3742.png,train_set/3742\3742.pt,1
train_set/3743\3743.png,train_set/3743\3743.pt,1
train_set/3744\3744.png,train_set/3744\3744.pt,1
train_set/3745\3745.png,train_set/3745\3745.pt,1
train_set/3746\3746.png,train_set/3746\3746.pt,1
train_set/3747\3747.png,train_set/3747\3747.pt,1
train_set/3748\3748.png,train_set/3748\3748.pt,1
train_set/3749\3749.png,train_set/3749\3749.pt,1
train_set/3750\3750.png,train_set/3750\3750.pt,1
train_set/3751\3751.png,train_set/3751\3751.pt,1
train_set/3752\3752.png,train_set/3752\3752.pt,1
train_set/3753\3753.png,train_set/3753\3753.pt,1
train_set/3754\3754.png,train_set/3754\3754.pt,1
train_set/3755\3755.png,train_set/3755\3755.pt,1
train_set/3756\3756.png,train_set/3756\3756.pt,1
train_set/3757\3757.png,train_set/3757\3757.pt,1
train_set/3758\3758.png,train_set/3758\3758.pt,1
train_set/3759\3759.png,train_set/3759\3759.pt,1
train_set/3760\3760.png,train_set/3760\3760.pt,1
train_set/3761\3761.png,train_set/3761\3761.pt,1
train_set/3762\3762.png,train_set/3762\3762.pt,1
train_set/3763\3763.png,train_set/3763\3763.pt,1
train_set/3764\3764.png,train_set/3764\3764.pt,1
train_set/3765\3765.png,train_set/3765\3765.pt,1
train_set/3766\3766.png,train_set/3766\3766.pt,1
train_set/3767\3767.png,train_set/3767\3767.pt,1
train_set/3768\3768.png,train_set/3768\3768.pt,1
train_set/3769\3769.png,train_set/3769\3769.pt,1
train_set/3770\3770.png,train_set/3770\3770.pt,1
train_set/3771\3771.png,train_set/3771\3771.pt,1
train_set/3772\3772.png,train_set/3772\3772.pt,1
train_set/3773\3773.png,train_set/3773\3773.pt,1
train_set/3774\3774.png,train_set/3774\3774.pt,1
train_set/3775\3775.png,train_set/3775\3775.pt,1
train_set/3776\3776.png,train_set/3776\3776.pt,1
train_set/3777\3777.png,train_set/3777\3777.pt,1
train_set/3778\3778.png,train_set/3778\3778.pt,1
train_set/3779\3779.png,train_set/3779\3779.pt,1
train_set/3780\3780.png,train_set/3780\3780.pt,1
train_set/3781\3781.png,train_set/3781\3781.pt,1
train_set/3782\3782.png,train_set/3782\3782.pt,1
train_set/3783\3783.png,train_set/3783\3783.pt,1
train_set/3784\3784.png,train_set/3784\3784.pt,1
train_set/3785\3785.png,train_set/3785\3785.pt,1
train_set/3786\3786.png,train_set/3786\3786.pt,1
train_set/3787\3787.png,train_set/3787\3787.pt,1
train_set/3788\3788.png,train_set/3788\3788.pt,1
train_set/3789\3789.png,train_set/3789\3789.pt,1
train_set/3790\3790.png,train_set/3790\3790.pt,1
train_set/3791\3791.png,train_set/3791\3791.pt,1
train_set/3792\3792.png,train_set/3792\3792.pt,1
train_set/3793\3793.png,train_set/3793\3793.pt,1
train_set/3794\3794.png,train_set/3794\3794.pt,1
train_set/3795\3795.png,train_set/3795\3795.pt,1
train_set/3796\3796.png,train_set/3796\3796.pt,1
train_set/3797\3797.png,train_set/3797\3797.pt,1
train_set/3798\3798.png,train_set/3798\3798.pt,1
train_set/3799\3799.png,train_set/3799\3799.pt,1
train_set/3800\3800.png,train_set/3800\3800.pt,1
train_set/3801\3801.png,train_set/3801\3801.pt,1
train_set/3802\3802.png,train_set/3802\3802.pt,1
train_set/3803\3803.png,train_set/3803\3803.pt,1
train_set/3804\3804.png,train_set/3804\3804.pt,1
train_set/3805\3805.png,train_set/3805\3805.pt,1
train_set/3806\3806.png,train_set/3806\3806.pt,1
train_set/3807\3807.png,train_set/3807\3807.pt,1
train_set/3808\3808.png,train_set/3808\3808.pt,1
train_set/3809\3809.png,train_set/3809\3809.pt,1
train_set/3810\3810.png,train_set/3810\3810.pt,1
train_set/3811\3811.png,train_set/3811\3811.pt,1
train_set/3812\3812.png,train_set/3812\3812.pt,1
train_set/3813\3813.png,train_set/3813\3813.pt,1
train_set/3814\3814.png,train_set/3814\3814.pt,1
train_set/3815\3815.png,train_set/3815\3815.pt,1
train_set/3816\3816.png,train_set/3816\3816.pt,1
train_set/3817\3817.png,train_set/3817\3817.pt,1
train_set/3818\3818.png,train_set/3818\3818.pt,1
train_set/3819\3819.png,train_set/3819\3819.pt,1
train_set/3820\3820.png,train_set/3820\3820.pt,1
train_set/3821\3821.png,train_set/3821\3821.pt,1
train_set/3822\3822.png,train_set/3822\3822.pt,1
train_set/3823\3823.png,train_set/3823\3823.pt,1
train_set/3824\3824.png,train_set/3824\3824.pt,1
train_set/3825\3825.png,train_set/3825\3825.pt,1
train_set/3826\3826.png,train_set/3826\3826.pt,1
train_set/3827\3827.png,train_set/3827\3827.pt,1
train_set/3828\3828.png,train_set/3828\3828.pt,1
train_set/3829\3829.png,train_set/3829\3829.pt,1
train_set/3830\3830.png,train_set/3830\3830.pt,1
train_set/3831\3831.png,train_set/3831\3831.pt,1
train_set/3832\3832.png,train_set/3832\3832.pt,1
train_set/3833\3833.png,train_set/3833\3833.pt,1
train_set/3834\3834.png,train_set/3834\3834.pt,1
train_set/3835\3835.png,train_set/3835\3835.pt,1
train_set/3836\3836.png,train_set/3836\3836.pt,1
train_set/3837\3837.png,train_set/3837\3837.pt,1
train_set/3838\3838.png,train_set/3838\3838.pt,1
train_set/3839\3839.png,train_set/3839\3839.pt,1
train_set/3840\3840.png,train_set/3840\3840.pt,1
train_set/3841\3841.png,train_set/3841\3841.pt,1
train_set/3842\3842.png,train_set/3842\3842.pt,1
train_set/3843\3843.png,train_set/3843\3843.pt,1
train_set/3844\3844.png,train_set/3844\3844.pt,1
train_set/3845\3845.png,train_set/3845\3845.pt,1
train_set/3846\3846.png,train_set/3846\3846.pt,1
train_set/3847\3847.png,train_set/3847\3847.pt,1
train_set/3848\3848.png,train_set/3848\3848.pt,1
train_set/3849\3849.png,train_set/3849\3849.pt,1
train_set/3850\3850.png,train_set/3850\3850.pt,1
train_set/3851\3851.png,train_set/3851\3851.pt,1
train_set/3852\3852.png,train_set/3852\3852.pt,1
train_set/3853\3853.png,train_set/3853\3853.pt,1
train_set/3854\3854.png,train_set/3854\3854.pt,1
train_set/3855\3855.png,train_set/3855\3855.pt,1
train_set/3856\3856.png,train_set/3856\3856.pt,1
train_set/3857\3857.png,train_set/3857\3857.pt,1
train_set/3858\3858.png,train_set/3858\3858.pt,1
train_set/3859\3859.png,train_set/3859\3859.pt,1
train_set/3860\3860.png,train_set/3860\3860.pt,1
train_set/3861\3861.png,train_set/3861\3861.pt,1
train_set/3862\3862.png,train_set/3862\3862.pt,1
train_set/3863\3863.png,train_set/3863\3863.pt,1
